reviewId,content,score,at,replyContent
ab290fb1-6655-46a7-9e91-9ce7a9a93e03,소개로 새로운 투자방법을 알게되었습니다. 주식이나 펀드는 어려웠는데 쿼터백 일임은 알아서 매도매수관리 다해쥰다니 신세계네요! 이런건 공유 각!,5,2019-04-18 11:19:29,안녕하세요. th oh님. 쿼터백입니다. 좋은 의견에는 칭찬 각!  앞으로 자산관리는 쿼터백에 맡기시고 여유로운 삶을 즐기 시도록 노력하겠습니다. 감사합니다.
2da71710-bf83-4ddb-bcd9-ba1cdb14c1e9,알아서 분산투자해주니 좋아요 수익률도 만족하구요 다만 어플 오류인지 증권사 오류인지 가끔 금액이 이상하게 뜰때가 있습니다..! 갑자기 손실률 98%떠서 깜짝 놀랐네요. 1-2시간 뒤 다시 원래대로 복귀되긴했는데 순간 철렁했습니다,4,2019-12-23 12:49:03,"이용해주셔서 감사합니다. 
고객님의 편의와 수익을 위해 앞으로도 열심히 노력하겠습니다."
0f50732b-c842-40d8-ad3c-dd8ef34eb4ea,인공지능도 정말 좋아서 자주 사용하게 되네요! 진짜 잘 쓰고 있습니다❤💕 강추!,5,2021-09-30 16:08:33,"안녕하세요 ni Ba님, 쿼터백입니다. 쿼터백은 인간의 감정을 배제하고 논리적으로 투자하는 인공지능 자산관리 서비스를 제공하고 있습니다. 앞으로도 ni Ba님께서 강추를 외치실 수 있도록 양질의 서비스 제공을 위해 최선을 다하겠습니다. 감사합니다 ❤💕"
4d65dc09-b55c-452f-9320-0dcc4c678633,사용이 편리하고 좋은 앱이에요 내자산 불리려면 선택해요 추천해요,5,2021-09-02 16:57:04,안녕하세요 구구네티비님! 쿼터백은 누구나 일상에 집중하면서 자산을 건강히 관리할 수 있도록 도와드리는 글로벌 ETF 기반 분산투자 서비스입니다. 앞으로도 만족하시면서 사용하실 수 있도록 최선을 다하겠습니다. 힘이 되는 리뷰 감사드립니다.
15fedc37-47be-486c-b207-fbc38c5a520e,"다른 로보어드바이저 어플로 투자하고 있던 중 다른 어플도 궁금하던 차에 박곰희TV에서 다루시는거 보고 다운받아 투자해보려고 합니다. 그런데 저는 분산 투자를 위해 맞춤형 투자를 선택했는데, 포트폴리오 중 주식은 미국 주식이 제외되어 있어 궁금합니다. 테마형에서만 미국주식에 투자할수 있는건지요? 어쨋든 타 어플보다 자문료가 저렴해 굿입니다!",5,2021-11-13 11:11:49,"안녕하세요 yj Kim님, 쿼터백입니다. 서비스 이용에 있어서 혼선을 드린 점 진심으로 사과드립니다. 쿼터백은 맞춤형 투자 자산배분 포트폴리오 내 포함된 주식 중, 미국 주식 비중을 가장 크게 배치하고 있습니다. 종목 구성 사항 중 'SPLG' ETF가 S&P 500 지수를 추종하는 저렴하고 효율적인 종목입니다. 테마형 투자는 메가 트렌드 주식에 공격적으로 투자하는 서비스, 맞춤형 투자는 주식, 채권, 원자재를 고루 배치하는 자산배분 전략 포트폴리오입니다. 쿼터백은 누구나 전문가가 제공하는 양질의 자산관리 서비스를 누릴 수 있도록 투자일임 수수료를 대폭 낮춘 자산관리 서비스입니다. 힘이 되는 따뜻한 리뷰 감사드립니다!"
aa860ad8-40e1-487b-a1fb-0dbf78f04610,마치 옆에서 사람이 도와주는것 같이 접근성이 좋네요. A.I가 투자를 도와준다니 신기하네요. 근데 앱이름만 봐서는 뭐하는 앱인지 모르겠어요. 이름이 좀 더 직관적이면 좋을듯!,5,2019-04-20 15:33:01,"안녕하세요.
쿼터백으로 로보어드바이저 투자 서비스를 시작하신다니 감사 드립니다.
미식 축구에서 '쿼터백'의 역할은 팀의 리더로서 공을 목표 지점에 도달하기 위해 전술을 지시하는 책임을 집니다.
마찬가지로 자산관리 서비스 관점에서 저희 앱 '쿼터백'은 적재적소에 고객의 자산을 배치하여 고객의 목표를 달성하고자 하는 의미가 담겨져 있습니다.^^"
b26a75cd-00ce-4a69-99fb-0cac916ca62c,계좌계설이 간단하고 무엇보다 인터페이스가 깔끔하니 좋습니다,5,2019-04-19 15:50:37,"간단하게 느끼셨다니 감사드립니다.
앞으로도 편리한 투자 서비스를 제공하도록 하겠습니다~"
e79eb8d0-828a-4c83-a584-d3e3477a4eaa,테마투자나 추천투자 등 초보 투자자들도 가볍게 시작해볼 수 있는 것들을 추천해주셔서 좋습니다. AI기반이라 더 스마트하고 효율적인 관리도 잘 될 것 같네요.,5,2021-09-29 02:53:03,"안녕하세요 이수빈님, 쿼터백입니다. 쿼터백은 투자에 익숙하지 않은 분들도 정교하게 엄선된 포트폴리오로 자산을 관리하실 수 있도록 만들어진 글로벌 ETF 분산투자 기반 인공지능(AI) 자산관리 서비스입니다. 앞으로도 스마트하고 효율적인 자산 관리를 위해 최선을 다하겠습니다. 긍정적인 리뷰 감사합니다!"
90fa7ac0-c8cc-446f-a74f-4e1c16b5ea11,달러 장기투자상품 찾고 있었는데 자세하게 설명되어있어 바로 가입 해야겠네요~,5,2019-04-19 19:46:59,"반갑습니다 고객님^^
달러 투자도 쿼터백으로 편리하게 가입 가능합니다^^
앞으로 많은 이용 부탁 드립니다~"
ccc0a93f-be3e-4b49-b214-0651d3dc3c6d,"제가 투자한 것보다 훨씬 안정적 수익률 나오는거 같아요. 투자성향에 따라 선택하면 되고, 자유롭게 금액 적립할 수 있어서 굿입니다!",5,2021-01-26 18:01:53,"이용해주셔서 감사합니다.
고객님의 편의와 수익을 위해 앞으로도 열심히 노력하겠습니다."
5ce49f48-0084-49a6-94ff-2b86672b57cb,간편하고 사용하기 편리해서 좋네요. 좋은투자수익 기대하고있습니다.,5,2019-04-19 19:02:04,"최대한 간편하고 쉬운 투자 서비스를 제공하려고 노력하겠습니다.
앞으로도 쿼터백 서비스 기대해 주세요~"
cec55033-9f80-4994-8abd-49e3bc6f7b18,AI 로 내 투자자산을 관리한다는것이 너무 마음에 듭니다. 또한 사용하기 편해서 좋네요. 저같은 주린이에게 딱입니다.,5,2021-09-29 08:31:09,"안녕하세요 박세현님, 쿼터백입니다. 쿼터백은 인간의 감정적인 판단을 제거하고 인공지능(AI) 기술을 통해 데이터에 근거한 논리적인 자산관리 서비스를 제공하고 있습니다. 주린이도 마음 편하게 투자할 수 있도록 양질의 서비스 제공을 위해 최선을 다하겠습니다. 긍정적인 리뷰 감사합니다!"
03727b4c-5998-4f3a-b7a9-d03dcf7f6d6f,유용한 어플이네요...자산에대한 관심이 필요한 시기에 득템했습니다.,5,2019-04-19 18:07:09,"자산 관리를 위해 쿼터백을 이용해 주셔서 감사합니다.
앞으로도 많은 이용 부탁드립니다~"
9d5a7d4a-bf4a-4b0a-a340-efb4493aed9b,수익률 너무좋아요 ! 앞으로도 쭉 좋길바래요 잘부탁드려요 ~~,5,2020-11-26 23:49:23,이용해주셔서 감사합니다. 성과에 만족하신다니 다행입니다. 앞으로도 꾸준하게 고객님과 함께 시장을 고민하고 고객님의 편의와 수익을 위해 노력하겠습니다.
3ad011b7-4dc6-423f-9521-e42d79b213de,인공지능 자산관리 서비스로 기능이 편리하게 되어있어서 좋은거같아요~,4,2021-09-29 18:55:20,"안녕하세요 영님, 쿼터백입니다. 인간의 감정적인 판단에 영향을 받지 않는 쿼터백 인공지능 자산관리 서비스를 선택해주셔서 감사합니다. 긍정적인 리뷰 감사드립니다!"
21fb1f2a-db03-4093-aec7-9533c73d2e49,은퇴시까지 안정적인 자산관리를 할 수 있을것으로 기대됩니다. 상당히 구체적이네요~도움이많이될듯합니다.,5,2019-04-19 17:17:34,"은퇴 준비를 위해 쿼터백 서비스를 이용해 주셔서 감사합니다~^^
장기 투자인 만큼 로보어드바이저 서비스를 통해 안정적인 투자를 경험해 보세요~
앞으로도 도움 될 수 있는 서비스 제공을 위해 노력하겠습니다."
9d549df6-42af-4b74-beb8-0cf35dcf891d,새로운 금융세상의 시작을 알리는 앱~ 누구나 쉽게 시작해보기 좋은 구성이네요~,5,2019-04-18 17:10:28,"첫 비대면 일임 투자 서비스 쿼터백을 이용해 주셔서 감사합니다.
지속적인 관심 부탁드립니다."
6d407eac-0521-4e61-89d4-18f06d80772f,돈 관리 측면에서 여러가지로 추천해주니 좋네요 감사합니다~~!,5,2019-04-26 18:40:07,"리뷰 감사합니다^^
앞으로도 많은 이용 부탁 드립니다~"
f9f8d0e1-16dd-46c0-8d5f-5ec8caf8150d,AI투자분석 초보자들에게 큰 도움이되고 편리하게 이용할수있는 앱 좋아요 😀,5,2021-09-28 04:06:42,"안녕하세요 끄응님, 쿼터백입니다. 인간의 감정적인 판단을 제외하고 데이터에 근거한 논리적인 투자를 진행하는 쿼터백의 인공지능 알고리즘 QBIS와 함께 마음 편한 투자를 경험해 보시길 바랍니다. 긍정적인 리뷰 감사드립니다!"
461414ed-b78a-45be-9fa2-faee94c7e772,자산관리 생각만 했는데 앱으로 간편하게 할 수 있어서 좋네요~,5,2019-04-19 21:52:19,안녕하세요 Gh G님 . 쿼터백 입니다. 소중한 의견 감사합니다. 앞으로 더 간편한 자산관리 서비스를 제공하는 쿼터백이 되겠습니다. 감사합니다.
be317f99-e811-4cc1-b96d-6592fedf1d3d,온라인이라서 수수료가 펀드매니저끼는 것 보다 확실히 저렴함,5,2019-07-15 17:06:08,감사합니다. 저렴하지만 서비스는 맞춤형이라는 점도 알려 드립니다!
7f058d7b-ef67-4bb1-994a-a5045984a7a4,매우 편리하고 직관적으로 잘 이해됩니다,5,2019-04-18 10:31:12,"감사합니다~
지속적인 관심 부탁 드립니다."
64e4a1f2-ef1c-4349-803d-594083c4f4b9,정확하고 빠릅니다. 비슷한어플중 젤낫네요.,5,2019-04-19 17:12:50,안녕하세요. Subi Lee님. 쿼터백입니다. 칭찬과 좋은 의견 감사합니다. 앞으로도 비슷하지만 더 나은 서비스를 제공해 드리도록 노력하겠습니다. 감사합니다.
a2934fcc-2bbf-44ee-b439-8e6af4f35a0c,"생애 첫 투자이고 2개월 차인데 추가입금 하면서 리뷰 남겨요, 오래오래 운영하셨으면 좋겠어요 :)",5,2019-08-01 10:44:52,"투자를 처음하는 분께 도움 드리고자 하는 저희 앱의 목적에 부합한 분이 나타나셔서 너무나 기쁘고 감사드립니다.
글로벌 분산 투자 및 적립 투자의 효과를 오랫동안 경험해보셨으면 좋겠습니다."
e9e21561-c40e-4bba-b8b8-d4c8c93268e1,매달 조금씩이지만 늘려가는 재미가 있네요 ㅎㅎ,5,2020-08-28 16:28:32,이용해주셔서 감사합니다. 고객님의 편의와 수익을 위해 앞으로도 열심히 노력하겠습니다.
f124495e-2a13-449c-b707-195a410e0218,편리하고 쉽게 인공지능 투자서비스를 받을 수 있어서 매우 좋습니다 ㅎㅎ,5,2021-09-30 22:54:21,"안녕하세요 s sss님, 쿼터백입니다. 쿼터백은 누구나 편리하고 쉽게 자산관리 서비스를 경험하실 수 있도록 만들어졌습니다. 기관 투자자들에게 제공되었던 쿼터백의 프리미엄 자산관리 서비스를 이제는 모바일로 쉽고 간편하게 만나보세요! 긍정적인 리뷰 감사합니다!"
4b0bc59d-f260-4111-8d3c-573feb65fc8c,다양한 포트폴리오 한눈에 볼수있어 편하네요,5,2021-09-06 09:16:57,"안녕하세요 듀탱이네리뷰's님, 쿼터백입니다. 쿼터백은 맞춤형 포트폴리오부터 테마형 투자까지 다양한 포트폴리오를 제공하는 글로벌 ETF 분산투자 인공지능(AI) 기반 자산관리 서비스입니다. 앞으로도 쿼터백만의 정교한 투자 철학을 반영한 포트폴리오 제공을 위해 최선을 다하겠습니다. 힘이 되는 한 마디 감사드립니다!"
d6fde94c-bf7e-4710-b01e-a1419e6abf87,그동안 투자에 대한 흥미와 고민은 많았지만 어떤 정보를 어떻게 이용해야 될지 몰라 포기하고 있었습니다. 하지만 인공지능 투자 알고리즘과 함께하며 더이상 투자에 대한 고민없이 믿고 일임할 수 있어 헤매이던 투자의 희망이 되어주셨습니다,5,2021-09-26 15:10:31,"안녕하세요 안민규님, 쿼터백입니다. 민규님의 리뷰를 읽으니, 수많은 자산관리앱 중에서도 쿼터백 인공지능 자산관리 서비스를 믿고 선택해 주신 것에 대한 깊은 감사의 마음과 함께 민규님의 투자 고민 해결에 쿼터백이 도움을 되었다는 생각에 정말 뿌듯한 마음이 듭니다. 앞으로도 민규님이 마음 편히 투자 일임 서비스를 이용하실 수 있도록 최선을 다하겠습니다. 진심 어린 리뷰 감사드립니다."
f806a969-aa5e-4b33-a323-d27d2ca8ec3c,최근 주식 관심이 많아서 시작했는데 생각보다는 도움이 더 크게 돼서 감사하고 있어요 ㅎㅎㅎ,5,2021-01-27 09:32:43,관심 가져주시고 투자해주셔서 감사합니다. 꾸준한 관리와 자산배분으로 계속 도움을 드릴 수 있는 서비스가 되도록 최선을 다하겠습니다.
87087a15-aa1d-4b1c-8a8a-9e03a2edb61e,UI도 쉽고 간편해서 쓰기 좋아요,5,2021-09-27 20:32:58,"안녕하세요 허브티님, 쿼터백입니다. 글로벌 ETF 분산투자 기반 인공지능(AI) 자산관리 서비스 쿼터백은 누구나 쉽게 어렵게 느껴졌던 글로벌 투자를 마음 편히 시작하실 수 있도록 만들어진 서비스입니다. 쿼터백을 믿고 선택해 주신 만큼 항상 최선을 다하겠습니다. 긍정적인 리뷰 감사드립니다."
dc3594d0-4b20-4b65-ae00-348680f5562f,고객센터에서 연락주시고 처리 잘됐습니다. 좋은성과 부탁드립니다,5,2021-08-10 14:19:36,"안녕하세요, 귀면살풍님 쿼터백을 믿고 함께해 주셔서 감사드립니다. 고객님의 불편함을 해결해드릴 수 있어서 저희도 정말 기뻤습니다. 믿고 선택해 주신 만큼 쿼터백도 늘 과학적이고 정교한 자산관리를 위해 최선을 다하겠습니다. 힘이 되는 리뷰 진심으로 감사드립니다."
b8c218ef-4915-451a-8ec5-1d168575e7bf,사용하기 편하고 설명이 잘되어 있어서 맘에 드네요,5,2019-04-19 18:06:33,"편리한 투자를 위해 더욱 노력하는 쿼터백이 되겠습니다.
언제든 편하게 의견 주세요^^"
0a73292d-8d7b-45a5-a8c8-f948290b2734,너무 똑똑한 앱입니다 투자거 너무너무 시워졌어요 짱짱앱-!,5,2021-09-24 15:52:49,"안녕하세요 명훈님, 쿼터백입니다. 명훈님의 복잡한 투자를 쉽게 풀어드린 것 같아서 정말 뿌듯합니다. 많은 분들에게도 짱짱앱이 될 수 있도록 최선을 다하겠습니다. 힘이 되는 리뷰 감사드립니다!"
6cd68a8b-fc02-4ff8-9b11-b33be9900ec0,투자목표를 설정하고 자산관리받을 수 있어서 좋네요. 디자인도 깔끔해요.,5,2019-04-18 08:28:49,"감사합니다~
많은 이용 부탁드립니다~!"
5495ec96-04c6-4a67-af69-eab18f659f24,무겁지않고 UI가 사용자친화적입니다.,5,2021-12-21 16:51:58,"안녕하세요 알아가님, 쿼터백입니다. 쿼터백 앱은 누구나 쉽게 전문가의 자산관리 서비스를 이용할 수 있도록 꼭 필요한 핵심 기능만 알차게 담은 자산관리 서비스입니다. 긍정적으로 바라봐 주시고 이렇게 따뜻한 리뷰까지 남겨주셔서 저희에게 정말 큰 힘이 됩니다. 앞으로도 양질의 자산관리 서비스 제공을 위해 최선을 다하겠습니다. 쿼터백 팀 드림"
b82545b7-0afe-4320-8682-6f4b2f2de4dd,"첫 해외투자 앱, 굳이 생각하지 않아도 알아서 다 해주니 편합니다.",5,2019-07-17 15:24:37,감사합니다! 앞으로도 지속적인 이용 부탁드리겠습니다.
e9cd4e2d-7661-4312-8671-3291b16dacba,이제 온라인으로도 일임계약 할 수 있게 됐네요 최저가입금액도 낮아져서 좋습니다,5,2019-04-18 09:49:26,"이용해 주셔서 감사합니다~
문턱을 낮춘 일임 투자 서비스 많은 관심 부탁 드립니다."
a98d04b6-5e54-44a5-b005-9d5e2375cb59,앱 접근성이 개선되어 가고있는것 같습니다. 앱내에서 의견 넣을수 있으면 더 좋겠네요. 투자 수익률은 좋습니다.,5,2020-05-06 12:47:42,"이용해주셔서 감사합니다. 
고객님의 편의와 수익을 위해 앞으로도 열심히 노력하겠습니다."
bf4121f3-a2bd-4b9f-8102-8c567addcb92,인터페이스가 깔끔해서 좋아요,4,2019-07-29 16:13:22,감사합니다. 앞으로도 많은 이용 부탁드립니다.
b5e8b59f-78ac-4c66-8511-470d06464c7e,업그레이드 하라고 해서 업그레이드를 했는 데 자꾸 업그레이드를 하라고 앱스토어로 튕겨나가네요.왜 그런거죠??,1,2021-07-01 14:58:23,"안녕하세요, 고객님.
우선, 업데이트로 인한 불편함을 드린 부분에 대하여 죄송하다는 말씀드립니다.

해당 현상의 경우 PlayStore App의 캐시 정보가 남아있거나 최신 정보의 App 을 불러오지 못하는 경우로,
PlayStore App의 캐시를 초기화하신 이후 업데이트를 재시도 부탁드리겠습니다.
(참고 주소: https://support.google.com/googleplay/answer/7513003? hl=ko)

현상이 지속 발생하시는 경우 Store 리뷰 또는 App 을 통해 문의 남겨주시면,
확인하여 안내 드리겠습니다.

고객님의 소중한 의견이 반영될 수 있도록 노력하는 쿼터백이 되겠습니다.
감사합니다."
36e74bcf-f13b-4aaf-876a-3708c95ea338,너무 편리하게이용하고있습니다. 항상 감사해요!,5,2021-09-02 14:20:38,안녕하세요 DONGHOONSONG님 쿼터백입니다. 편리하게 이용하고 계신다고 말씀 주시니 정말 뿌듯합니다. 저희야말로 믿고 사용해 주심에 감사드립니다. 앞으로도 만족하실 수 있도록 안정적인 자산관리를 위해 최선을 다하겠습니다. 따뜻한 리뷰 한마디 감사드립니다 :)
dd67f4a8-aab9-420f-9548-f2a70f172642,자산관리 앱중 최고입니다! 앞으로도 잘부탁해요!,5,2021-09-23 15:35:05,"안녕하세요 kim윤경님, 쿼터백 입니다. 자산관리 앱 중 최고라는 한 마디가 정말 저희에겐 큰 힘이 됩니다. 보여주신 믿음에 부합할 수 있도록 늘 발전하는 쿼터백이 되겠습니다. 힘이 되는 긍정적인 리뷰 감사드립니다!"
2f892fc8-9431-481e-ab0d-4a9bbafb24de,일단 사용하기 간편하고 깔끔하네요,5,2019-04-19 16:58:36,"간편하게 사용하셨다니 감사합니다.
앞으로도 쿼터백 로보어드바이저 서비스를 이용해 쉽고 간편한 투자를 경험해 보세요~^^"
5daaf362-50ea-4861-b4ba-3e926943dd8a,잘사용하고이습니다 몇일전부터 로그인해서 들어가면 내자산현황에 자산현황이 보이지가 않습니다 뭐가 문제일까요?,4,2020-06-24 08:25:34,"이용해주셔서 감사합니다.
현재 남겨주신 내용을  '앱 &gt; 문의하기'  메뉴를 통해 남겨주시면
확인해서 답변드릴 수 있도록 진행하겠습니다.
고객님의 소중한 의견을 반영할 수 있도록 최선을 다하겠습니다."
cd4a20e9-c1d2-41cf-a027-6bb87de5295b,드디어 출시 되었네요. 편안한 자산관리가.기대됩니다!,5,2019-04-17 16:15:10,안녕하세요 심완엽님. 쿼터백입니다. 첫 리뷰 감사드립니다!! 마음 놓고 맡길 수 있는 편안한 자산관리 서비스를 제공하는 쿼터백이 되도록 노력하겠습니다. 감사합니다.
46c863a2-f72a-442e-949c-adf633237210,구글 로그인 탭은 뜨는데 들어가면 앱이 종료됩니다.,2,2020-08-12 12:10:32,이용해주셔서 감사합니다. 고객님의 소중한 의견을 통해 해당 문제를 수정 반영하였습니다. 최신버전의 앱으로 업데이트 이후 이용 부탁드리겠습니다. 앞으로도 고객님들의 소중한 의견을 반영할 수 있도록 노력하겠습니다.
6006e41b-9459-493a-9f2d-bab47b8b72f2,챔님 유투브 영상보고 사용하려고 왔어요 기대됩니다 잘 사용해볼게요!!,5,2021-11-13 01:57:12,"안녕하세요 숑숑님, 쿼터백입니다. 챔님과 함께한 테마 투자 서비스 소개 영상을 보고 설치하셨군요 :) 저희도 챔님과 함께 테마 투자에 대한 영상을 만들 수 있어서 정말 감사하고 행복했습니다. 저희를 믿고 선택해 주셔서 진심으로 감사드립니다. 믿어주신 만큼 양질의 자산관리 서비스 제공을 위해 최선을 다하겠습니다."
b35ec3c1-f718-4070-8e5c-f360dc1558fe,투자성향을 알아서 AI가 분석해서 추천해 주니 좋네요😀 👍 금융이나 투자지식에 약한 제게 큰 도움이 됩니다..💯💯 앞으로 저를 잘 이끌어 주실거죠?,5,2021-09-23 18:10:41,"안녕하세요 팬케이크밤설이님, 쿼터백입니다. 투자성향을 분석하고 글로벌 ETF 분산 투자 기반 포트폴리오 제안 및 운용까지 모두 도와드리는 인공지능 자산관리 서비스 쿼터백을 믿고 선택해 주셔서 감사드립니다. 팬케이크밤설이님이 앞으로도 쿼터백과 함께 마음 편히 투자하실 수 있도록 저희가 열심히 이끌어드리겠습니다! 힘이 되는 리뷰 감사드립니다."
879a0906-1b27-44d3-befa-a5be77bee650,직장 5년차에 나빼고 다 투자하는걸 보고 가입한 앱 아직까진 괜찮음 좀 더 지켜봐야할 듯,4,2019-07-16 15:50:59,"믿고 이용해주셔서 감사합니다.
혹시 쿼터백 알고리즘에 대한 정보가 궁금하시다면 아래 기사도 참고 부탁드려요 http://www.etnews.com/20190808000213"
bd6526f6-0641-4cfa-820a-a1e11d5e3421,종목 스트레스 없이 그냥 맡기면 되니까 편하네요,5,2019-07-24 15:09:57,감사합니다 김호현님. 글로벌 자산배분의 장점을 파악하셨네요! 믿고 맡겨 주셔서 감사합니다.
bd3bb1b7-c6a8-4b7c-8962-aab7e1a6736a,현재 로보 투자회사 전체 각각 투자하고 있는데(미국) 수익률 최하임(환차손 제외).. 이상한건 상품비교 시뮬레이션 돌려보면 내가 투자하고 있는 밸런스2가 수익률 최하 어떻게 디펜스 보다도 수익률이 절반인지 모르겠다 미국 조정오면 바로 해지할 예정 다른 로보 알아보심이 좋을듯 합니다,1,2021-01-20 10:25:26,"안녕하세요 고객님
우선 만족스럽지 못한 결과로 느껴지셨다면 사과의 말씀을 드립니다.
다만 유선상으로 설명 드린 바와 같이 조회하시는 수익률과 관련된 오해는 해소되셨을 것으로 생각됩니다.
부연 설명을 드리자면, 고객님께서는 2차례에 걸친 상품 변경을 통해 1) 100% 채권 포트폴리오인 스마트 세이버에 가입 하셨던 구간에서 주식 시장이 급등하였던 부분 그리고 2) 평균 주식비중이 10~20% 수준인 디펜스1으로 운용되었던 기간이 포함되어 있어 밸런스2와의 직접적인 비교가 어렵다는 점 말씀 드립니다. 추가적으로 궁금하신 부분이 있으신 경우 앱 내 문의하기를 통해 질문주시면 성실하게 답변 드리겠습니다. 감사합니다."
fb024faf-1110-4bfa-bf3d-7c445b136a70,유용한 정보를 앱을 통해서 접할 수 있어서 좋네요 앞으로 투자정보 상품정보 많은 업데이트 부탁드릴게요!,5,2019-04-22 07:17:42,안녕하세요 YoungHa Yoo님 . 쿼터백 입니다. 소중한 의견 감사합니다. 꾸준히 유익한 정보를 업데이트 하는 쿼터백이 되겠습니다. 감사합니다.
ca2c60ac-f5d7-4e72-8841-0e78d8a2658a,앱이 상당히 편하네요 깔끔함의 교과서,5,2019-07-31 11:08:24,한충만님. 앞으로 더욱 편리한 앱이 되도록 노력하겠습니다. 감사합니다.
c695be25-8c61-4464-898f-7ab79de99216,보기도 편하고 좋은앱인듯👊,5,2019-04-19 22:24:03,"편리하게 느끼셨다니 감사 드립니다.
쿼터백 로보어드바이저 서비스로 더욱더 편리한 투자를 경험해 보세요^^"
c43b9aa0-5bb0-40e1-9e69-88b9c7a15643,어제 해외투자로 가입했는데 밤사이 종목을 매수해놨네요. 처리가 빨라서 좋습니다.,5,2019-04-18 09:49:28,안녕하세요. youngwoo Jeong님. 쿼터백입니다. 좋은 의견 감사합니다. 잠드신 사이에 주문이 되어 혹시 놀라셨나요? 저희 쿼터백은 고객님이 편안히 잠드실 수 있도록 24시간 고객님의 자산을 관리하는 서비스를 제공해 드립니다.  앞으로 마음 편히 주무세요. 감사합니다.
a5b204db-37ae-47db-8ce4-a789bcf8deac,평생 적금만 넣다가 처음으로 시작해본 투자인데 만족합니다.,4,2019-07-15 17:18:19,감사합니다 이경수님. 월 적립식으로 투자하신다면 목표 달성에 더욱 도움이 되실 것이라 생각됩니다.
484a27aa-a54a-4b46-bbd4-327ccacf7e8f,"요즘 대세인 AI로 내 투자 및 자산을 관리하는 #쿼터백 은 다른 투자 어플들과 다르게 진입장벽이 낮아서 저 처럼 처음 입문하고, 투자에 두려움을 가지는 사람들에게 똑똑한 투자파트너가 되어줘서 너무 좋습니다. 또 안심할 수 있는게 신생 투자플랫폼이 아닌 6년동안 서비스를 출시하며, 투자자들과 동반 성장한 베태랑 인공지능 투자 파트너라서 믿고 사용할 수 있습니다^^ 앞으로도 더 쾌적하고, 무엇보다도 제 자산을 불려주시길 기대할게요!!",5,2021-09-05 22:19:04,"안녕하세요 윤종인님, 쿼터백입니다. 쿼터백은 국내 최초로 RA테스트베드를 최종 통과한 자체 알고리즘 QBIS를 보유하여 다양한 금융 기관에 자산관리 서비스를 제공해 왔으며, 이제는 모바일 앱 쿼터백으로 일반 투자자분들께도 쿼터백의 자산관리 서비스를 제공하고 있습니다. 종인님께서 말씀해 주신 투자자들과 동반 성장한 베테랑 인공지능 투자 파트너라는 평가에 누가 되지 않도록 늘 최선을 다하겠습니다. 응원의 한 마디 감사드립니다!"
54c86799-c3a6-42fb-8ecc-380d0fc7f4b3,사용하기 깔끔하게 되어있어서 좋네요,5,2021-09-30 23:31:38,"안녕하세요 정성우님, 쿼터백입니다. 자산관리에 꼭 필요한 핵심 기능만 담아낸 쿼터백앱과 함께 마음 편히 투자하세요, 힘이 되는 리뷰 감사합니다!"
8db3db68-856d-4fed-8c4c-32304534eac5,인공지능 시스템으로 어려운 투자를 쿼터백으로 잘해보겠습니당,5,2021-09-30 19:07:31,"안녕하세요 Yunyeojin Yun님, 쿼터백입니다. 어렵게만 느껴졌던 투자, 쿼터백과 함께 일상에 집중하는 것만으로도 마음 편한 투자가 가능해지는 행복한 변화를 느껴보시길 바랍니다! 쿼터백을 믿고 선택해 주셔서 감사합니다."
68668dca-6426-40ea-b39c-91c7ca88d6eb,먼허증 인식불가... 제발 이거 좀 고쳐주세요... 주민등록증은 없어요...,1,2021-03-23 15:22:25,"안녕하세요, 고객님.
쿼터백앱을 이용해주셔서 감사합니다.
고객님께서 문의주신 내용 관련하여 현재 다른 증권앱에서도 동일한 현상들이 발생중이며,
해당 문제를 해결하기 위해 계좌를 발급해주는 담당 증권사와 논의중에 있습니다.
현재는 신분증인증을 통한 계좌개설 외에 방법이 없어
불편하시겠지만 어두운 배경에 신분증을 두고 재시도를 부탁드리겠습니다.
도움을 드리지 못한 부분에 대하여 죄송하다는 말씀드리며,
고객님의 소중한 의견이 반영될 수 있도록 노력하겠습니다.
감사드립니다."
3bb23b76-aee0-46fb-80c4-e526dfbf703d,분산투자를 손쉽게 할 수 있어서 좋아요!! 인공지능 짱입니다,5,2021-09-30 23:46:00,"안녕하세요 아로니아님, 쿼터백입니다. 쿼터백은 투자를 잘 모르는 초보자들도 기존에 복잡하고 어렵게 생각했던 분산투자를 쉽고 편하게 진행할 수 있도록 다양한 자산배분 포트폴리오를 제공하고 있습니다. 앞으로도 쿼터백의 인공지능 기술과 함께 마음 편히 투자하시길 바랍니다. 응원의 한 마디 감사합니다!"
69a26802-8cc3-47c9-b955-62269a1ba4ba,적은 돈으로 투자할 수 있고 계좌 개설도 간편하고 좋네요,4,2019-04-17 18:03:54,"감사합니다~
지속적인 관심 부탁드립니다."
b75c840a-07df-4d38-b19e-93b5ea0d3b0f,투자 초보 입장에서 리스크 크게 한 종목에 올인하기 보다 비전이 있는 ETF를 추천받는게 좋은 것 같아요,5,2021-09-26 21:58:35,"안녕하세요 김종무님, 쿼터백입니다. 말씀하신 것과 같이 쿼터백의 인공지능 자산관리 서비스는 특정 종목에 집중되지 않고다양한 자산에 투자하는 초분산포트폴리오를 제공하고 있습니다. 앞으로도 만족하실 수 있도록 최선을 다하겠습니다. 긍정적인 리뷰 감사드립니다!"
